年份,cid
2022,884892939
2022,883041540
2022,883288431
2022,879095586
2022,880544580
2022,883339781
2022,884381068
2022,1103904714
2022,886285658
2022,886456336
2022,884332879
2022,880216126
2022,890814666
2022,892292717
2022,891191561
2022,888173217
2022,887907298
2022,889007142
2022,886151484
2022,893115627
2022,887830829
2022,889431429
2022,959962048
2022,887832235
2022,889934243
2022,887680508
2022,887786438
2022,899228096
2022,888657043
2022,892457766
2022,887350965
2022,893273594
2022,884299958
2022,892459254
2022,888448406
2022,889324387
2022,889292266
2022,893275834
2022,891501119
2022,888330832
2022,890366285
2022,908938928
2022,891276617
2022,893513425
2022,891417798
2022,891364805
2022,888749232
2022,891422841
2022,893348508
2022,889469519
2022,888462478
2022,890047909
2022,887834998
2022,888076374
2022,890513108
2022,890307080
2022,887609101
2022,888274381
2022,893524045
2022,888700306
2022,896477262
2022,897187143
2022,907015959
2022,894428963
2022,897531909
2022,898545664
2022,898707876
2022,897883764
2022,897421163
2022,895689825
2022,896245045
2022,898390817
2022,899024470
2022,900473224
2022,895657562
2022,896556696
2022,894708516
2022,900971364
2022,899544241
2022,897092449
2022,896512490
2022,898876976
2022,901225884
2022,899941819
2022,897426998
2022,895237218
2022,894669212
2022,896698499
2022,895004016
2022,895351196
2022,895051887
2022,889360182
2022,896583448
2022,895395060
2022,897406629
2022,899704024
2022,897628068
2022,922559431
2022,894569449
2022,896293059
2022,898597824
2022,896636881
2022,895462771
2022,898416302
2022,894261768
2022,894907722
2022,898827206
2022,896409842
2022,899519563
2022,902034708
2022,903792011
2022,903675075
2022,900798880
2022,908638103
2022,906901386
2022,906508740
2022,905747317
2022,905226951
2022,904539083
2022,906554787
2022,907037543
2022,903020883
2022,901573982
2022,901868977
2022,901535121
2022,907836381
2022,903650856
2022,903034485
2022,903835384
2022,904754156
2022,903741155
2022,907099783
2022,907375010
2022,903286477
2022,907840165
2022,906243547
2022,903125973
2022,908315951
2022,904889040
2022,907888356
2022,900326861
2022,901612200
2022,908622369
2022,906784895
2022,904948276
2022,900866422
2022,901371100
2022,906165855
2022,901564832
2022,903643289
2022,905457675
2022,902515223
2022,903583207
2022,902859893
2022,902928807
2022,909766118
2022,912200400
2022,911226965
2022,913150023
2022,909963948
2022,910680695
2022,912348285
2022,911740870
2022,911278700
2022,907988295
2022,912107175
2022,909695116
2022,909123327
2022,910003974
2022,912187638
2022,909106818
2022,913149920
2022,910250032
2022,914256181
2022,916281550
2022,910193187
2022,915790020
2022,914770279
2022,914489333
2022,915412658
2022,915156221
2022,915932121
2022,913240472
2022,909477767
2022,916637820
2022,911744545
2022,909925744
2022,911977958
2022,910368801
2022,908823246
2022,909687280
2022,911514258
2022,914106877
2022,902527902
2022,915578658
2022,909726538
2022,914345666
2022,908627445
2022,909260755
2022,909583840
2022,912290662
2022,911022492
2022,918273402
2022,919573975
2022,918143263
2022,921324725
2022,927012471
2022,917328251
2022,916738472
2022,918991847
2022,917920428
2022,922251294
2022,917887592
2022,916335757
2022,923062453
2022,921604214
2022,917849514
2022,916305407
2022,917464744
2022,923062484
2022,924142224
2022,919557649
2022,917443969
2022,924271903
2022,923842857
2022,923302615
2022,923524561
2022,917498879
2022,921192843
2022,923624670
2022,920934396
2022,923633862
2022,923149647
2022,922783542
2022,920837383
2022,916955093
2022,918467676
2022,915321265
2022,916446541
2022,923339492
2022,921487871
2022,917362099
2022,917676889
2022,917080736
2022,923611548
2022,917528089
2022,923780902
2022,920272936
2022,923913936
2022,923962586
2022,921410748
2022,918457028
2022,925848891
2022,928561704
2022,927373579
2022,929453371
2022,925831258
2022,1043282818
2022,924906244
2022,925940582
2022,927718602
2022,932058307
2022,925842921
2022,930696349
2022,926253518
2022,927540013
2022,919250360
2022,927597342
2022,929969650
2022,932263257
2022,932774885
2022,929695095
2022,925868882
2022,929221579
2022,926329067
2022,928540874
2022,926503955
2022,924575561
2022,930998230
2022,930134345
2022,929943649
2022,931075079
2022,926083187
2022,928591690
2022,932011115
2022,929714161
2022,929469227
2022,925546749
2022,933111910
2022,931530003
2022,926031317
2022,924610149
2022,928262601
2022,922584224
2022,930334512
2022,924870807
2022,928366579
2022,926131278
2022,928315268
2022,927082825
2022,926884428
2022,926701252
2022,934541797
2022,934084818
2022,934261679
2022,934752458
2022,938035918
2022,940075964
2022,938465869
2022,936737200
2022,937477203
2022,933758772
2022,941202394
2022,939411758
2022,932939299
2022,938008402
2022,938831717
2022,946000606
2022,933670718
2022,939095483
2022,934328113
2022,936468243
2022,940179289
2022,932152654
2022,932564648
2022,937655190
2022,931785353
2022,941503561
2022,932230182
2022,935182148
2022,931521404
2022,941196699
2022,935318791
2022,938230361
2022,938734421
2022,935265979
2022,932913763
2022,936210685
2022,934994226
2022,937029557
2022,934530747
2022,937405075
2022,937900429
2022,937708536
2022,930814898
2022,934166899
2022,932893169
2022,935208786
2022,934221044
2022,935393279
2022,945221244
2022,946951125
2022,947935418
2022,950714934
2022,949226188
2022,941608332
2022,952083165
2022,945327700
2022,942594821
2022,947183822
2022,951934276
2022,950291616
2022,936168063
2022,945487804
2022,943329230
2022,950719770
2022,945286022
2022,942167723
2022,942513468
2022,944185785
2022,942962472
2022,950905746
2022,947542697
2022,942144249
2022,949496938
2022,942410932
2022,945086709
2022,951751492
2022,948440355
2022,943060736
2022,944784182
2022,951330355
2022,946588242
2022,943195617
2022,942088465
2022,945977866
2022,948813669
2022,946752321
2022,943709016
2022,944473198
2022,948112678
2022,948123288
2022,942669765
2022,944270496
2022,941742157
2022,945111902
2022,965957921
2022,941683826
2022,944751064
2022,942705527
2023,959122623
2023,956407062
2023,949882912
2023,960760734
2023,958000885
2023,956177472
2023,957875336
2023,959633950
2023,953682280
2023,955418740
2023,959473689
2023,954137160
2023,951944738
2023,958780781
2023,959702955
2023,951846573
2023,956707300
2023,955434633
2023,960741811
2023,953777363
2023,958192809
2023,953240531
2023,959468484
2023,952740818
2023,956769393
2023,962721420
2023,948938987
2023,954403462
2023,952575201
2023,951940629
2023,957948191
2023,964322366
2023,959433236
2023,952242842
2023,958367594
2023,952880297
2023,958222092
2023,955546524
2023,953429255
2023,958258528
2023,951567534
2023,956379246
2023,958237852
2023,954189133
2023,958266847
2023,955131523
2023,953900833
2023,958766538
2023,960284530
2023,962382333
2023,963687235
2023,969877895
2023,970706708
2023,969535666
2023,966369093
2023,965532240
2023,964194672
2023,964819465
2023,969973858
2023,963493872
2023,970292950
2023,964456103
2023,963728215
2023,966425252
2023,969122510
2023,967047153
2023,967848230
2023,963709105
2023,963308060
2023,964087750
2023,966763190
2023,962727153
2023,960866821
2023,968290374
2023,968666987
2023,964924114
2023,966510047
2023,967142249
2023,970729245
2023,970309748
2023,970255115
2023,968965107
2023,971525828
2023,971429788
2023,969526714
2023,962126477
2023,965036906
2023,967270944
2023,962287638
2023,970451139
2023,963499518
2023,970839092
2023,967078226
2023,971426615
2023,964751117
2023,961864214
2023,970893981
2023,970325343
2023,967523378
2023,971263997
2023,971779447
2023,975036871
2023,973663168
2023,976547597
2023,978030793
2023,979134071
2023,971247999
2023,973183337
2023,977849862
2023,979175544
2023,976061964
2023,974875683
2023,977610270
2023,977152590
2023,973827780
2023,975337104
2023,977453081
2023,972200037
2023,973947590
2023,979470253
2023,978397196
2023,977311992
2023,973598121
2023,975538258
2023,980234454
2023,973929425
2023,980881746
2023,979439570
2023,974432945
2023,975810597
2023,976675899
2023,972279686
2023,977435236
2023,977937159
2023,974151303
2023,979454726
2023,971899601
2023,974882420
2023,978333032
2023,974634421
2023,973428370
2023,970678792
2023,977176287
2023,973008944
2023,980304324
2023,991592888
2023,978434701
2023,980772984
2023,982181941
2023,987102068
2023,984314718
2023,981417904
2023,985643975
2023,982443937
2023,988524705
2023,983462737
2023,986761969
2023,982099096
2023,989995061
2023,981443709
2023,986919298
2023,983979149
2023,984857250
2023,988047913
2023,987416015
2023,989998081
2023,988558835
2023,981326791
2023,981517123
2023,981404918
2023,983483025
2023,980568071
2023,984686332
2023,978819082
2023,981429740
2023,987058342
2023,985332572
2023,981728619
2023,987047013
2023,986073381
2023,987351869
2023,985092709
2023,982154907
2023,982781199
2023,981586159
2023,980761200
2023,978711614
2023,982531071
2023,985697548
2023,987138976
2023,983532832
2023,986976591
2023,984250950
2023,997680317
2023,998072652
2023,999034358
2023,991449890
2023,993098759
2023,997328494
2023,991255619
2023,993003724
2023,995891066
2023,991600899
2023,996223311
2023,997131065
2023,989802082
2023,990783406
2023,994615061
2023,989774833
2023,1000208933
2023,994044378
2023,991273773
2023,993101501
2023,991275257
2023,995971582
2023,994021172
2023,996168513
2023,996415237
2023,995323852
2023,989858657
2023,998706121
2023,991676045
2023,997429002
2023,996936947
2023,996234238
2023,989772547
2023,989610268
2023,995698625
2023,991847253
2023,991417608
2023,994622128
2023,990118167
2023,998096540
2023,997868314
2023,994772045
2023,992542714
2023,992382576
2023,997390882
2023,1003391548
2023,1002668127
2023,1005435423
2023,1002106915
2023,1007338851
2023,1007850300
2023,1004784813
2023,1004267445
2023,1001262268
2023,1004677338
2023,997728500
2023,1008721033
2023,1009309728
2023,1003665126
2023,1006018439
2023,1006668744
2023,1000821656
2023,1002790291
2023,1002000531
2023,1001968069
2023,1038783206
2023,1002824119
2023,1007530454
2023,1005161063
2023,1007907864
2023,1006642378
2023,1003195864
2023,1006347215
2023,1010587074
2023,1004678373
2023,1004719739
2023,1009176292
2023,1007685095
2023,1003960952
2023,1001854369
2023,1007129659
2023,1010073128
2023,1002024758
2023,1009321465
2023,1007482187
2023,1001882439
2023,998585939
2023,1001678482
2023,1001914948
2023,1000808579
2023,1005086437
2023,1007764455
2023,1001762361
2023,999079583
2023,1006498179
2023,1013514286
2023,1009668806
2023,1011295509
2023,1013959151
2023,1015740240
2023,1019213012
2023,1012154554
2023,1018083008
2023,1014102446
2023,1012086107
2023,1020651528
2023,1012502250
2023,1015746307
2023,1014988086
2023,1015269968
2023,1020263480
2023,1012536545
2023,1017023724
2023,1017545833
2023,1019052637
2023,1021305935
2023,1020354208
2023,1011127103
2023,1011632041
2023,1015716084
2023,1020243932
2023,1008872901
2023,1017336252
2023,1012323221
2023,1016789501
2023,1011875229
2023,1018043069
2023,1018097461
2023,1020780484
2023,1015399795
2023,1019008376
2023,1014998452
2023,1015257193
2023,1015854923
2023,1018559278
2023,1018070117
2023,1017362451
2023,1017150305
2023,1020523443
2023,1016374003
2023,1011730228
2023,1018621425
2023,1023656064
2023,1025135731
2023,1025138333
2023,1029363808
2023,1033250087
2023,1023695141
2023,1029590354
2023,1023325121
2023,1021392872
2023,1026995661
2023,1045006658
2023,1027352221
2023,1025047521
2023,1032358356
2023,1034132632
2023,1023314141
2023,1025774722
2023,1022128129
2023,1096722153
2023,1025584249
2023,1023335059
2023,1031105738
2023,1015498665
2023,1029306360
2023,1029061187
2023,1023603204
2023,1023876488
2023,1025573598
2023,1035170990
2023,1032683717
2023,1029065408
2023,1028957790
2023,1020769021
2023,1025911194
2023,1029969399
2023,1024182147
2023,1033382168
2023,1034459215
2023,1029638629
2023,1023993458
2023,1026341008
2023,1029256758
2023,1025438058
2023,1029737148
2023,1028729941
2023,1026241741
2023,1025599217
2023,1026037786
2023,1025951267
2023,1040106899
2023,1042511117
2023,1038885656
2023,1037035281
2023,1038054226
2023,1045905647
2023,1034717828
2023,1034650894
2023,1041807592
2023,1037643742
2023,1037234398
2023,1032614176
2023,1036681032
2023,1050947136
2023,1045483520
2023,1038026282
2023,1045187427
2023,1034989517
2023,1039060005
2023,1045006658
2023,1037381105
2023,1044393750
2023,1035556640
2023,1038321918
2023,1035314414
2023,1039123545
2023,1039525676
2023,1042995603
2023,1035134627
2023,1042722693
2023,1039998382
2023,1042277970
2023,1038015213
2023,1041889681
2023,1041975373
2023,1042829077
2023,1037313663
2023,1042253631
2023,1034805156
2023,1057748407
2023,1041780989
2023,1032007147
2023,1044348777
2023,1043862083
2023,1033542348
2023,1040603254
2023,1037171278
2023,1037491506
2023,1045319029
2023,1039022367
2023,1047383360
2023,1047095277
2023,1051702755
2023,1049693668
2023,1051587404
2023,1054910356
2023,1048280010
2023,1048417959
2023,1047537018
2023,1051686890
2023,1046839732
2023,1046674553
2023,1048903347
2023,1052732837
2023,1051564393
2023,1046158936
2023,1055188229
2023,1053442924
2023,1048585953
2023,1051160036
2023,1052836261
2023,1049232522
2023,1051405910
2023,1050024669
2023,1049546682
2023,1052831629
2023,1042764411
2023,1054122628
2023,1054290715
2023,1051422057
2023,1046166133
2023,1047164290
2023,1052539379
2023,1048591841
2023,1053808275
2023,1044733730
2023,1048625922
2023,1052515642
2023,1049508790
2023,1047671202
2023,1047272162
2023,1050272198
2023,1057885102
2023,1057144667
2023,1057102166
2023,1057809993
2023,1061498954
2023,1062229029
2023,1056809393
2023,1060604295
2023,1058280995
2023,1058296652
2023,1055929437
2023,1063494011
2023,1059188350
2023,1065788078
2023,1058807985
2023,1056431258
2023,1063096627
2023,1058853881
2023,1068450505
2023,1065186870
2023,1057171292
2023,1063406005
2023,1057585803
2023,1068254022
2023,1055188229
2023,1061327020
2023,1060204214
2023,1061267432
2023,1061611099
2023,1058933728
2023,1081138824
2023,1059010639
2023,1054588125
2023,1063845783
2023,1057658037
2023,1059464581
2023,1055654269
2023,1063472844
2023,1057715116
2023,1056742850
2023,1055772305
2023,1060700757
2023,1061546769
2023,1063381189
2023,1060873511
2023,1063332288
2023,1057020852
2023,1061295019
2023,1059079141
2023,1058983466
2023,1071623123
2023,1070032871
2023,1066877615
2023,1074183230
2023,1075400940
2023,1071747997
2023,1072506037
2023,1073086589
2023,1069052895
2023,1069106886
2023,1069397136
2023,1068897526
2023,1073923132
2023,1075215276
2023,1072491207
2023,1071513034
2023,1070320061
2023,1072450646
2023,1067158536
2023,1074629992
2023,1070503612
2023,1068785979
2023,1074486553
2023,1069950654
2023,1069733226
2023,1071673392
2023,1067388349
2023,1066805615
2023,1067340189
2023,1075252494
2023,1069324257
2023,1074069115
2023,1073377823
2023,1074205587
2023,1072505291
2023,1070349867
2023,1070267984
2023,1076626208
2023,1074209209
2023,1076555349
2023,1077912926
2023,1077426033
2023,1082220795
2023,1083801012
2023,1081707213
2023,1080632002
2023,1079316639
2023,1082868713
2023,1074938940
2023,1078746723
2023,1084294128
2023,1079743082
2023,1080779445
2023,1078338627
2023,1085307634
2023,1081599334
2023,1079112432
2023,1077587875
2023,1076779751
2023,1071326420
2023,1084354876
2023,1082653702
2023,1077548710
2023,1081742812
2023,1093443598
2023,1076940924
2023,1079944278
2023,1083062961
2023,1078531217
2023,1081956375
2023,1073126902
2023,1077845383
2023,1077410246
2023,1077491045
2023,1077029466
2023,1083452278
2023,1080394104
2023,1076162424
2023,1078828067
2023,1080367016
2023,1077121562
2023,1081118373
2023,1075864802
2023,1078487571
2023,1081036408
2023,1077006082
2023,1079672987
2023,1087530821
2023,1090348335
2023,1091462389
2023,1088293550
2023,1088386074
2023,1085157362
2023,1086662833
2023,1087709558
2023,1091145982
2023,1087378412
2023,1088892287
2023,1088718453
2023,1092878342
2023,1092301396
2023,1094580391
2023,1088752192
2023,1090490139
2023,1086366943
2023,1084982091
2023,1094170783
2023,1090742080
2023,1086343622
2023,1086969497
2023,1092299542
2023,1092709312
2023,1087793958
2023,1100341741
2023,1086630325
2023,1091718957
2023,1086217355
2023,1091912237
2023,1093863617
2023,1090493994
2023,1091753407
2023,1088760169
2023,1085825468
2023,1084065497
2023,1086201637
2023,1090502207
2023,1112927069
2023,1089776245
2023,1089071645
2023,1090322591
2023,1097928905
2023,1099149968
2023,1100407142
2023,1102235858
2023,1114215457
2023,1100243510
2023,1099400010
2023,1097069788
2023,1096839789
2023,1092080097
2023,1095641292
2023,1102237286
2023,1096750466
2023,1092498642
2023,1100061203
2023,1095535320
2023,1101281834
2023,1098221191
2023,1094717366
2023,1095268570
2023,1096077067
2023,1102689330
2023,1096273054
2023,1100409148
2023,1095290389
2023,1096747329
2023,1095349747
2023,1094612134
2023,1096866237
2023,1099064102
2023,1097515740
2023,1102669922
2023,1095444266
2023,1093886070
2023,1100159193
2023,1100299025
2023,1100188209
2023,1093999682
2023,1096142079
2023,1095457098
2023,1097716933
2023,1094400476
2023,1098800297
2023,1096833791
2023,1095585199
2023,1095493354
2023,1103283922
2023,1109376253
2023,1101661444
2023,1103853013
2023,1108795852
2023,1104902925
2023,1107642351
2023,1103078102
2023,1105081338
2023,1103770871
2023,1107785866
2023,1106378648
2023,1103210678
2023,1105157528
2023,1101541577
2023,1108607092
2023,1104043646
2023,1110159727
2023,1105784709
2023,1107185680
2023,1106261538
2023,1110925221
2023,1105096081
2023,1106546556
2023,1103621562
2023,1110728420
2023,1110524051
2023,1106493122
2023,1102799075
2023,1104065212
2023,1109917875
2023,1100842139
2023,1101962010
2023,1104880927
2023,1105246779
2023,1107081542
2023,1105122416
2023,1096871711
2023,1107080408
2023,1104506475
2023,1104151816
2023,1108708056
2023,1106332615
2023,1114453592
2023,1112929994
2023,1111833604
2023,1116161577
2023,1114749447
2023,1118055728
2023,1110838038
2023,1112776393
2023,1112957253
2023,1112208580
2023,1115435283
2023,1111411442
2023,1123095615
2023,1113476803
2023,1113096665
2023,1110842131
2023,1112946111
2023,1117558396
2023,1112222783
2023,1111980282
2023,1112149473
2023,1116046094
2023,1112888347
2023,1112399208
2023,1116829144
2023,1113977109
2023,1112002044
2023,1114272676
2023,1112218051
2023,1116948725
2023,1112373452
2023,1115639092
2023,1109403084
2023,1141550112
2023,1115824534
2023,1116465130
2023,1117925389
2023,1111003918
2023,1113758928
2023,1117291969
2023,1116808443
2023,1117270512
2023,1118156572
2023,1115674968
2023,1114465877
2023,1115540224
2023,1116473426
2023,1113373659
2023,1111828187
2023,1109738585
2023,1121417993
2023,1119338720
2023,1118966695
2023,1121564925
2023,1118266467
2023,1124524623
2023,1124862910
2023,1124122328
2023,1123879344
2023,1122309775
2023,1124433653
2023,1135026948
2023,1124180708
2023,1119057756
2023,1119390802
2023,1123717642
2023,1122579783
2023,1121008873
2023,1123638349
2023,1125146497
2023,1118406155
2023,1123744315
2023,1121622299
2023,1122540610
2023,1122293728
2023,1125282170
2023,1120100430
2023,1120522509
2023,1120063380
2023,1120204580
2023,1120654699
2023,1120708267
2023,1117754300
2023,1123129910
2023,1120540255
2023,1123923617
2023,1119075764
2023,1123978507
2023,1123465267
2023,1118012241
2023,1128077890
2023,1126380517
2023,1128213329
2023,1131648710
2023,1131695796
2023,1128929881
2023,1131994856
2023,1130766297
2023,1132949544
2023,1131479233
2023,1126777969
2023,1128030152
2023,1132008686
2023,1127467823
2023,1127265008
2023,1129002545
2023,1133324502
2023,1126991200
2023,1133551850
2023,1133798168
2023,1126919756
2023,1129075123
2023,1127927255
2023,1128405811
2023,1131825959
2023,1128906298
2023,1129347563
2023,1127483959
2023,1127451272
2023,1126507453
2023,1130089609
2023,1131794555
2023,1130523985
2023,1127077032
2023,1126741128
2023,1130401439
2023,1130547498
2023,1129316206
2023,1131784897
2023,1127105694
2023,1127197983
2023,1122340336
2023,1128569221
2023,1124682119
2023,1126564433
2023,1132628252
2023,1134853990
2023,1135158370
2023,1139019885
2023,1137783178
2023,1138050367
2023,1136224832
2023,1137849588
2023,1137106167
2023,1134794165
2023,1140377835
2023,1134722302
2023,1140623822
2023,1134732776
2023,1137199524
2023,1133911103
2023,1138711354
2023,1134721339
2023,1141496468
2023,1133572554
2023,1140321338
2023,1140190325
2023,1134511372
2023,1139022295
2023,1141538887
2023,1134822991
2023,1139535726
2023,1137107650
2023,1136024010
2023,1139106917
2023,1122347256
2023,1138246187
2023,1135660675
2023,1135715299
2023,1141092851
2023,1137230019
2023,1136226052
2023,1140421956
2023,1140462630
2023,1134495863
2023,1139616836
2023,1135088344
2023,1141426768
2023,1137393437
2023,1138277557
2023,1134938583
2023,1147859742
2023,1143157702
2023,1146870463
2023,1145307690
2023,1146068200
2023,1142585051
2023,1141727024
2023,1142269565
2023,1146650496
2023,1147988140
2023,1143425565
2023,1145121989
2023,1147897335
2023,1142285593
2023,1144412334
2023,1148345579
2023,1142441141
2023,1145977719
2023,1148293479
2023,1147812812
2023,1143056554
2023,1148606986
2023,1142237477
2023,1143049784
2023,1142250907
2023,1148676608
2023,1138040150
2023,1142137518
2023,1144603567
2023,1143489417
2023,1142641968
2023,1148076330
2023,1142735897
2023,1145906120
2023,1144760545
2023,1144861021
2023,1146158505
2023,1142683239
2023,1144179061
2023,1144730999
2023,1140339492
2023,1135718312
2023,1156052128
2023,1151100502
2023,1156186659
2023,1150981775
2023,1154776940
2023,1153596582
2023,1147182360
2023,1149011702
2023,1149253378
2023,1154523251
2023,1149144492
2023,1150255695
2023,1150388770
2023,1156900766
2023,1153229495
2023,1154029727
2023,1149862493
2023,1150377406
2023,1154721255
2023,1156233674
2023,1153376158
2023,1149062318
2023,1151593939
2023,1149957622
2023,1149652292
2023,1151302191
2023,1155815388
2023,1153828659
2023,1153112751
2023,1154829702
2023,1148072920
2023,1150543066
2023,1154877977
2023,1148943447
2023,1152559727
2023,1153903258
2023,1157093524
2023,1152228505
2023,1150766219
2023,1149644318
